mq259kx7520,https://purl.stanford.edu/mq259kx7520,Pyramid of Unas; Causeway and Valley Temple of Unas,sup:Unas_Pyramid,info:fedora/druid:sr199zw3981,Constructing the Sacred Media,Constructing the Sacred Archive,item,3d,6,Accessioned,world,16,4,16,12.8 MB,13398659,
ms675tb5307,https://purl.stanford.edu/ms675tb5307,Axehead,su:SUAC_axehead_6628,info:fedora/druid:bt759px9146,SUAC - public domain,Stanford University Archaeology Collections,item,3d,6,Accessioned,world,5,5,5,105 MB,109893097,
mw292ss2632,https://purl.stanford.edu/mw292ss2632,"Bison (Bison bison), adult female, right tibia",su:ANTH_bison_edu_10008_c,info:fedora/druid:fv454nq4574,3D Objects for Anthropology and Archaeology,Krish Seetah Bones Collection,item,3d,2,Accessioned,world,5,2,5,83.1 MB,87184896,
mw615rz5164,https://purl.stanford.edu/mw615rz5164,"Bison (Bison bison), adult female, 1st thoracic vertebra",su:ANTH_bison_edu_10008_aq,info:fedora/druid:fv454nq4574,3D Objects for Anthropology and Archaeology,Krish Seetah Bones Collection,item,3d,2,Accessioned,world,5,2,5,64.5 MB,67658547,
mx430xn4711,https://purl.stanford.edu/mx430xn4711,Mastaba of Hetep,sup:Hetep,info:fedora/druid:sr199zw3981,Constructing the Sacred Media,Constructing the Sacred Archive,item,3d,6,Accessioned,world,7,4,7,1020 KB,1046125,
mz758dy2852,https://purl.stanford.edu/mz758dy2852,"Bison (Bison bison), adult female, 5th cervical vertebra",su:ANTH_bison_edu_10008_q,info:fedora/druid:fv454nq4574,3D Objects for Anthropology and Archaeology,Krish Seetah Bones Collection,item,3d,2,Accessioned,world,5,2,5,256 MB,268324476,
nf738cz3269,https://purl.stanford.edu/nf738cz3269,Tomb S3038,sup:3038,info:fedora/druid:sr199zw3981,Constructing the Sacred Media,Constructing the Sacred Archive,item,3d,6,Accessioned,world,5,5,5,829 KB,848797,
nf877xr5093,https://purl.stanford.edu/nf877xr5093,Tomb S3503,sup:3503,info:fedora/druid:sr199zw3981,Constructing the Sacred Media,Constructing the Sacred Archive,item,3d,6,Accessioned,world,5,5,5,1.19 MB,1251167,
ng589kj1631,https://purl.stanford.edu/ng589kj1631,Suner (ST 201),sup:Suner_ST201,info:fedora/druid:sr199zw3981,Constructing the Sacred Media,Constructing the Sacred Archive,item,3d,6,Accessioned,world,8,4,8,2.07 MB,2173993,
nh759wf7557,https://purl.stanford.edu/nh759wf7557,Bubastieion,sup:Bubastieion,info:fedora/druid:sr199zw3981,Constructing the Sacred Media,Constructing the Sacred Archive,item,3d,6,Accessioned,world,5,4,5,648 KB,663550,
nk140zc8640,https://purl.stanford.edu/nk140zc8640,"Cuneiform tablet, 2056 B.C",sul:MSS_CODEX_M0539_BB,info:fedora/druid:ww057vk7675,Stanford University Libraries - Special Collections,,item,3d,3,Accessioned,world,5,5,5,86.6 MB,90774496,
nn053ws6731,https://purl.stanford.edu/nn053ws6731,Tomb of Ramose,sup:Ramose,info:fedora/druid:sr199zw3981,Constructing the Sacred Media,Constructing the Sacred Archive,item,3d,6,Accessioned,world,18,5,18,3.11 MB,3260945,
ns679gq7006,https://purl.stanford.edu/ns679gq7006,Biface,su:SUAC_20113,info:fedora/druid:bt759px9146,SUAC - public domain,Stanford University Archaeology Collections,item,3d,5,Accessioned,world,5,5,5,369 MB,386780897,
nw354tz2610,https://purl.stanford.edu/nw354tz2610,Pyramid of Merenre,sup:Merenre_Pyramid,info:fedora/druid:sr199zw3981,Constructing the Sacred Media,Constructing the Sacred Archive,item,3d,6,Accessioned,world,5,4,5,854 KB,874542,
nw755yq1720,https://purl.stanford.edu/nw755yq1720,"Bison (Bison bison), adult female, 3rd phalanx left (4)",su:ANTH_bison_edu_10008_cd,info:fedora/druid:fv454nq4574,3D Objects for Anthropology and Archaeology,Krish Seetah Bones Collection,item,3d,2,Accessioned,world,5,2,5,170 MB,178339984,
ny408fm4755,https://purl.stanford.edu/ny408fm4755,"Bison (Bison bison), adult female, left radius with ulna",su:ANTH_bison_edu_10008_ak,info:fedora/druid:fv454nq4574,3D Objects for Anthropology and Archaeology,Krish Seetah Bones Collection,item,3d,2,Accessioned,world,5,2,5,90.9 MB,95359258,
pb735ch0310,https://purl.stanford.edu/pb735ch0310,Sun Temple of Userkaf,sup:Solartemple_Userkaf,info:fedora/druid:sr199zw3981,Constructing the Sacred Media,Constructing the Sacred Archive,item,3d,6,Accessioned,world,7,4,7,4.09 MB,4284676,
ph947dp2143,https://purl.stanford.edu/ph947dp2143,Tomb of Ipuia,sup:Ipuia,info:fedora/druid:sr199zw3981,Constructing the Sacred Media,Constructing the Sacred Archive,item,3d,6,Accessioned,world,9,5,9,2.11 MB,2217444,
ph973nw9178,https://purl.stanford.edu/ph973nw9178,"Bison (Bison bison), adult female, 11th thoracic vertebra",su:ANTH_bison_edu_10008_y,info:fedora/druid:fv454nq4574,3D Objects for Anthropology and Archaeology,Krish Seetah Bones Collection,item,3d,2,Accessioned,world,5,2,5,420 MB,439934526,
pj436zf4183,https://purl.stanford.edu/pj436zf4183,"Bison (Bison bison), adult female, pisiform, left",su:ANTH_bison_edu_10008_cs,info:fedora/druid:fv454nq4574,3D Objects for Anthropology and Archaeology,Krish Seetah Bones Collection,item,3d,2,Accessioned,world,5,2,5,271 MB,283872751,
pm239sq3981,https://purl.stanford.edu/pm239sq3981,Pyramids of Queen Khuit and Queen Iput,sup:Khuit_Iput,info:fedora/druid:sr199zw3981,Constructing the Sacred Media,Constructing the Sacred Archive,item,3d,6,Accessioned,world,5,4,5,447 KB,457974,
pp425dx1139,https://purl.stanford.edu/pp425dx1139,Layered Stone Structure,sup:Layered_NW,info:fedora/druid:sr199zw3981,Constructing the Sacred Media,Constructing the Sacred Archive,item,3d,7,Accessioned,world,5,4,5,641 KB,656592,
pr756nc2659,https://purl.stanford.edu/pr756nc2659,"Goat (Capra hircus), subadult female,  left scapula",su:ANTH_goat_edu_10006_a,info:fedora/druid:fv454nq4574,3D Objects for Anthropology and Archaeology,Krish Seetah Bones Collection,item,3d,4,Accessioned,world,6,6,6,97.3 MB,101978456,
qb122dq4313,https://purl.stanford.edu/qb122dq4313,Biface,su:SUAC_20115,info:fedora/druid:bt759px9146,SUAC - public domain,Stanford University Archaeology Collections,item,3d,4,Accessioned,world,5,5,5,125 MB,131530552,
qf794pv6287,https://purl.stanford.edu/qf794pv6287,Sarcophagus,su:SUAC_T2017.7.2,info:fedora/druid:bt759px9146,SUAC - public domain,Stanford University Archaeology Collections,item,3d,8,Accessioned,world,5,5,5,118 MB,124062682,
qf815hr1731,https://purl.stanford.edu/qf815hr1731,Pyramid Complex of Djoser,sup:Djoser,info:fedora/druid:sr199zw3981,Constructing the Sacred Media,Constructing the Sacred Archive,item,3d,7,Accessioned,world,6,6,6,2.68 MB,2814016,
qg423xw3887,https://purl.stanford.edu/qg423xw3887,Pestle,su:SUAC_pestle_6835,info:fedora/druid:bt759px9146,SUAC - public domain,Stanford University Archaeology Collections,item,3d,6,Accessioned,world,5,5,5,45.5 MB,47673086,
qh825ht6999,https://purl.stanford.edu/qh825ht6999,Cleaver,su:SUAC_84_1163,info:fedora/druid:bt759px9146,SUAC - public domain,Stanford University Archaeology Collections,item,3d,6,Accessioned,world,5,5,5,30.4 MB,31899280,
qh885xg8432,https://purl.stanford.edu/qh885xg8432,Mortar,su:SUAC_mortar_15118,info:fedora/druid:bt759px9146,SUAC - public domain,Stanford University Archaeology Collections,item,3d,5,Accessioned,world,5,5,5,108 MB,113167901,
qj562dz8381,https://purl.stanford.edu/qj562dz8381,"Bison (Bison bison), adult female, fused 2nd and 3rd carpal right",su:ANTH_bison_edu_10008_cp,info:fedora/druid:fv454nq4574,3D Objects for Anthropology and Archaeology,Krish Seetah Bones Collection,item,3d,2,Accessioned,world,5,2,5,286 MB,299680930,
qk017hq8503,https://purl.stanford.edu/qk017hq8503,"Bison (Bison bison), adult female, sternum 2 and 3",su:ANTH_bison_edu_10008_cg,info:fedora/druid:fv454nq4574,3D Objects for Anthropology and Archaeology,Krish Seetah Bones Collection,item,3d,2,Accessioned,world,5,2,5,213 MB,223537367,
qm594mp7429,https://purl.stanford.edu/qm594mp7429,Tomb of Paser,sup:Paser,info:fedora/druid:sr199zw3981,Constructing the Sacred Media,Constructing the Sacred Archive,item,3d,6,Accessioned,world,12,4,12,5.67 MB,5949263,
qm662nb1071,https://purl.stanford.edu/qm662nb1071,Blade,su:SUAC_20238,info:fedora/druid:bt759px9146,SUAC - public domain,Stanford University Archaeology Collections,item,3d,5,Accessioned,world,5,5,5,134 MB,140458190,
qm940pb1476,https://purl.stanford.edu/qm940pb1476,"Zebra (Equus grevyi), male, radial carpal",su:ANTH_zebra_edu_10003_m,info:fedora/druid:fv454nq4574,3D Objects for Anthropology and Archaeology,Krish Seetah Bones Collection,item,3d,4,Accessioned,world,6,6,6,75.1 MB,78713616,
qn292kb7966,https://purl.stanford.edu/qn292kb7966,Core,su:SUAC_84_1165A,info:fedora/druid:bt759px9146,SUAC - public domain,Stanford University Archaeology Collections,item,3d,5,Accessioned,world,5,5,5,66.9 MB,70099754,
qn887tw0682,https://purl.stanford.edu/qn887tw0682,Tomb 3507,sup:3507,info:fedora/druid:sr199zw3981,Constructing the Sacred Media,Constructing the Sacred Archive,item,3d,6,Accessioned,world,9,4,9,2.82 MB,2955056,
qp612jh4242,https://purl.stanford.edu/qp612jh4242,Chopper,su:SUAC_84_1159,info:fedora/druid:bt759px9146,SUAC - public domain,Stanford University Archaeology Collections,item,3d,6,Accessioned,world,5,5,5,29.8 MB,31272723,
qp699gg7657,https://purl.stanford.edu/qp699gg7657,Tomb 3111,sup:3111,info:fedora/druid:sr199zw3981,Constructing the Sacred Media,Constructing the Sacred Archive,item,3d,6,Accessioned,world,5,5,5,872 KB,892720,
qp726hr4059,https://purl.stanford.edu/qp726hr4059,"Tjaydjedenef Ramessunakht (ST 211), ST 220, and ST 219",sup:ST219_220_211,info:fedora/druid:sr199zw3981,Constructing the Sacred Media,Constructing the Sacred Archive,item,3d,6,Accessioned,world,16,4,16,4.41 MB,4624914,
qt635cj5288,https://purl.stanford.edu/qt635cj5288,Pipe (smoking),su:SUAC_pipe_8857,info:fedora/druid:bt759px9146,SUAC - public domain,Stanford University Archaeology Collections,item,3d,6,Accessioned,world,5,5,5,104 MB,109359467,
qw575rm2321,https://purl.stanford.edu/qw575rm2321,Mask,su:SUAC_98.1085,info:fedora/druid:vg063qt4414,SUAC - in copyright 3D,Stanford University Archaeology Collections,item,3d,9,Accessioned,world,5,5,5,1.03 GB,1102208291,
qx652hz9095,https://purl.stanford.edu/qx652hz9095,"Goat (Capra hircus), subadult female, lumbar vertebra",su:ANTH_goat_edu_10006_n,info:fedora/druid:fv454nq4574,3D Objects for Anthropology and Archaeology,Krish Seetah Bones Collection,item,3d,4,Accessioned,world,6,6,6,145 MB,151587698,
rd118jw9745,https://purl.stanford.edu/rd118jw9745,Pyramid of Queen Sesheshet?,sup:Sesheshet,info:fedora/druid:sr199zw3981,Constructing the Sacred Media,Constructing the Sacred Archive,item,3d,6,Accessioned,world,5,4,5,579 KB,592763,
rd869cn1741,https://purl.stanford.edu/rd869cn1741,Tomb S3121,sup:3121,info:fedora/druid:sr199zw3981,Constructing the Sacred Media,Constructing the Sacred Archive,item,3d,6,Accessioned,world,5,5,5,471 KB,481860,
rj811bj9781,https://purl.stanford.edu/rj811bj9781,Tomb 3035,sup:3035,info:fedora/druid:sr199zw3981,Constructing the Sacred Media,Constructing the Sacred Archive,item,3d,6,Accessioned,world,5,5,5,2.81 MB,2944963,
rj971jy4809,https://purl.stanford.edu/rj971jy4809,"Bison (Bison bison), adult female, radial carpal right",su:ANTH_bison_edu_10008_ci,info:fedora/druid:fv454nq4574,3D Objects for Anthropology and Archaeology,Krish Seetah Bones Collection,item,3d,2,Accessioned,world,5,2,5,208 MB,218617650,
rk512bw6430,https://purl.stanford.edu/rk512bw6430,Tomb S3338,sup:3338,info:fedora/druid:sr199zw3981,Constructing the Sacred Media,Constructing the Sacred Archive,item,3d,6,Accessioned,world,5,5,5,450 KB,461277,
rk715bv9776,https://purl.stanford.edu/rk715bv9776,Tomb Chapel of Isisnofret,sup:Isisnofret,info:fedora/druid:sr199zw3981,Constructing the Sacred Media,Constructing the Sacred Archive,item,3d,6,Accessioned,world,14,5,14,3.23 MB,3387502,
rm026yf9836,https://purl.stanford.edu/rm026yf9836,"Department of Anthropology Bone Collection; Bison, female, #1217. Oct. 31, 1916",su:ANTH_bone_bison_f_1217,info:fedora/druid:fv454nq4574,3D Objects for Anthropology and Archaeology,"Bone Collection; Department of Anthropology, Stanford University",item,3d,4,Accessioned,world,6,6,6,145 MB,151728400,
rm700mt9314,https://purl.stanford.edu/rm700mt9314,"Zebra (Equus grevyi), male, patella",su:ANTH_zebra_edu_10003_j,info:fedora/druid:fv454nq4574,3D Objects for Anthropology and Archaeology,Krish Seetah Bones Collection,item,3d,4,Accessioned,world,6,6,6,168 MB,176556448,
rv911vk1409,https://purl.stanford.edu/rv911vk1409,Tomb of Neferrenpet,sup:Neferrenpet,info:fedora/druid:sr199zw3981,Constructing the Sacred Media,Constructing the Sacred Archive,item,3d,6,Accessioned,world,9,4,9,2.94 MB,3087092,
rw033nd3096,https://purl.stanford.edu/rw033nd3096,"Zebra (Equus grevyi), male, proximal phalynx",su:ANTH_zebra_edu_10003_p,info:fedora/druid:fv454nq4574,3D Objects for Anthropology and Archaeology,Krish Seetah Bones Collection,item,3d,4,Accessioned,world,6,6,6,144 MB,151110626,
rz910jd5224,https://purl.stanford.edu/rz910jd5224,"Bison (Bison bison), adult female, right radius with ulna",su:ANTH_bison_edu_10008_e,info:fedora/druid:fv454nq4574,3D Objects for Anthropology and Archaeology,Krish Seetah Bones Collection,item,3d,2,Accessioned,world,5,2,5,336 MB,351890714,
sc369tk2119,https://purl.stanford.edu/sc369tk2119,"Bison (Bison bison), adult female, 3rd phalanx right (3)",su:ANTH_bison_edu_10008_ca,info:fedora/druid:fv454nq4574,3D Objects for Anthropology and Archaeology,Krish Seetah Bones Collection,item,3d,2,Accessioned,world,5,2,5,175 MB,183645115,
sd183rk4852,https://purl.stanford.edu/sd183rk4852,Gisr el-Mudir,sup:Gisr_Enclosure,info:fedora/druid:sr199zw3981,Constructing the Sacred Media,Constructing the Sacred Archive,item,3d,7,Accessioned,world,6,4,6,698 KB,714723,
sj957jc8666,https://purl.stanford.edu/sj957jc8666,"Sheep (Ovis aries), male, pelvis and sacrum",su:ANTH_sheep_edu_10005_a,info:fedora/druid:fv454nq4574,3D Objects for Anthropology and Archaeology,Krish Seetah Bones Collection,item,3d,6,Accessioned,world,6,6,6,145 MB,152014284,
sm928qx5057,https://purl.stanford.edu/sm928qx5057,Tomb S3500,sup:3500,info:fedora/druid:sr199zw3981,Constructing the Sacred Media,Constructing the Sacred Archive,item,3d,6,Accessioned,world,5,5,5,594 KB,608415,
ss176hs0646,https://purl.stanford.edu/ss176hs0646,Djehutiemheb (ST 6),sup:Djehutiemheb_ST6,info:fedora/druid:sr199zw3981,Constructing the Sacred Media,Constructing the Sacred Archive,item,3d,6,Accessioned,world,7,4,7,1.35 MB,1412109,
ss734hk3890,https://purl.stanford.edu/ss734hk3890,Worked metal,su:SUAC_14082,info:fedora/druid:bt759px9146,SUAC - public domain,Stanford University Archaeology Collections,item,3d,7,Accessioned,world,5,5,5,115 MB,120095834,
st408ty9689,https://purl.stanford.edu/st408ty9689,Painted flower cup,su:ACLQ_Rutherford_105a,info:fedora/druid:fv454nq4574,3D Objects for Anthropology and Archaeology,,item,3d,3,Accessioned,world,5,5,5,81.8 MB,85786761,
sw977gx8309,https://purl.stanford.edu/sw977gx8309,"Bison (Bison bison), adult female, 7th thoracic vertebra",su:ANTH_bison_edu_10008_u,info:fedora/druid:fv454nq4574,3D Objects for Anthropology and Archaeology,Krish Seetah Bones Collection,item,3d,2,Accessioned,world,5,2,5,259 MB,271593416,
sx048rk6876,https://purl.stanford.edu/sx048rk6876,Tomb 3506,sup:3506,info:fedora/druid:sr199zw3981,Constructing the Sacred Media,Constructing the Sacred Archive,item,3d,6,Accessioned,world,5,5,5,1.86 MB,1955070,
sy403qx2007,https://purl.stanford.edu/sy403qx2007,"Bison (Bison bison), adult female, 9th and 10th thoracic vertebra",su:ANTH_bison_edu_10008_x,info:fedora/druid:fv454nq4574,3D Objects for Anthropology and Archaeology,Krish Seetah Bones Collection,item,3d,2,Accessioned,world,5,2,5,124 MB,129796085,
sz320st8645,https://purl.stanford.edu/sz320st8645,"Bison (Bison bison), adult female, 1st phalanx right (1)",su:ANTH_bison_edu_10008_bi,info:fedora/druid:fv454nq4574,3D Objects for Anthropology and Archaeology,Krish Seetah Bones Collection,item,3d,2,Accessioned,world,5,2,5,173 MB,181289012,
sz524fd9637,https://purl.stanford.edu/sz524fd9637,Tomb of Raia,sup:Ra_ia,info:fedora/druid:sr199zw3981,Constructing the Sacred Media,Constructing the Sacred Archive,item,3d,6,Accessioned,world,12,5,12,4.83 MB,5066671,
tc651mq4077,https://purl.stanford.edu/tc651mq4077,Pyramid of Teti,sup:Teti_Pyramid,info:fedora/druid:sr199zw3981,Constructing the Sacred Media,Constructing the Sacred Archive,item,3d,6,Accessioned,world,10,4,10,4.88 MB,5119782,
td360qc0402,https://purl.stanford.edu/td360qc0402,"Sheep (Ovis aries), male, left rib",su:ANTH_sheep_edu_10005_h,info:fedora/druid:fv454nq4574,3D Objects for Anthropology and Archaeology,Krish Seetah Bones Collection,item,3d,2,Accessioned,world,4,2,4,8.47 MB,8882509,
td843qf1684,https://purl.stanford.edu/td843qf1684,"Bison (Bison bison), adult female, 4th carpal left",su:ANTH_bison_edu_10008_cu,info:fedora/druid:fv454nq4574,3D Objects for Anthropology and Archaeology,Krish Seetah Bones Collection,item,3d,2,Accessioned,world,5,2,5,256 MB,268365571,
tf586ns7950,https://purl.stanford.edu/tf586ns7950,Tomb of Ninetjer v1,sup:Ninetjer_v1,info:fedora/druid:sr199zw3981,Constructing the Sacred Media,Constructing the Sacred Archive,item,3d,6,Accessioned,world,6,5,6,673 KB,688776,
tk277mq1250,https://purl.stanford.edu/tk277mq1250,Serapeum,sup:Serapeum_Chapels,info:fedora/druid:sr199zw3981,Constructing the Sacred Media,Constructing the Sacred Archive,item,3d,6,Accessioned,world,7,4,7,721 KB,738526,
tp478gj5926,https://purl.stanford.edu/tp478gj5926,"Bison (Bison bison), adult female, 3rd cervical vertebra",su:ANTH_bison_edu_10008_o,info:fedora/druid:fv454nq4574,3D Objects for Anthropology and Archaeology,Krish Seetah Bones Collection,item,3d,2,Accessioned,world,5,2,5,1.04 GB,1121519646,
tq409ft5082,https://purl.stanford.edu/tq409ft5082,"Goat (Capra hircus), subadult female, left humerus",su:ANTH_goat_edu_10006_b,info:fedora/druid:fv454nq4574,3D Objects for Anthropology and Archaeology,Krish Seetah Bones Collection,item,3d,4,Accessioned,world,6,6,6,144 MB,151278594,
ts310pg5119,https://purl.stanford.edu/ts310pg5119,"Bison (Bison bison), adult female, left femur",su:ANTH_bison_edu_10008_an,info:fedora/druid:fv454nq4574,3D Objects for Anthropology and Archaeology,Krish Seetah Bones Collection,item,3d,2,Accessioned,world,5,2,5,359 MB,376959685,
ts535rp5202,https://purl.stanford.edu/ts535rp5202,"Goat (Capra hircus), subadult female, atlas",su:ANTH_goat_edu_10006_k,info:fedora/druid:fv454nq4574,3D Objects for Anthropology and Archaeology,Krish Seetah Bones Collection,item,3d,4,Accessioned,world,6,6,6,144 MB,151414491,
tt604mf3291,https://purl.stanford.edu/tt604mf3291,Tomb of Horemheb,sup:Horemheb,info:fedora/druid:sr199zw3981,Constructing the Sacred Media,Constructing the Sacred Archive,item,3d,6,Accessioned,world,19,4,19,14.1 MB,14738569,
tx013nz3057,https://purl.stanford.edu/tx013nz3057,"Goat (Capra hircus), subadult female, left calcaneus",su:ANTH_goat_edu_10006_i,info:fedora/druid:fv454nq4574,3D Objects for Anthropology and Archaeology,Krish Seetah Bones Collection,item,3d,2,Accessioned,world,4,2,4,11.9 MB,12486720,
tx237xp2328,https://purl.stanford.edu/tx237xp2328,Royal Resthouse,sup:Rest House,info:fedora/druid:sr199zw3981,Constructing the Sacred Media,Constructing the Sacred Archive,item,3d,6,Accessioned,world,6,6,6,1.63 MB,1710171,
vb935fy0397,https://purl.stanford.edu/vb935fy0397,Core,su:SUAC_20002,info:fedora/druid:bt759px9146,SUAC - public domain,Stanford University Archaeology Collections,item,3d,5,Accessioned,world,5,5,5,1.31 GB,1405289481,
vc175bm3525,https://purl.stanford.edu/vc175bm3525,LP_enclosure,sup:LP_enclosure,info:fedora/druid:sr199zw3981,Constructing the Sacred Media,Constructing the Sacred Archive,item,3d,6,Accessioned,world,5,4,5,531 KB,543866,
vd006wj1862,https://purl.stanford.edu/vd006wj1862,"Bison (Bison bison), adult female, 3rd right rib",su:ANTH_bison_edu_10008_da,info:fedora/druid:fv454nq4574,3D Objects for Anthropology and Archaeology,Krish Seetah Bones Collection,item,3d,2,Accessioned,world,5,2,5,40.2 MB,42137502,
vg134yk1706,https://purl.stanford.edu/vg134yk1706,Tomb of Maya,sup:Maya_Meryt,info:fedora/druid:sr199zw3981,Constructing the Sacred Media,Constructing the Sacred Archive,item,3d,6,Accessioned,world,9,4,9,8.14 MB,8530410,
vg285jj7523,https://purl.stanford.edu/vg285jj7523,Painted flower cup,su:ACLQ_Rutherford_105b,info:fedora/druid:fv454nq4574,3D Objects for Anthropology and Archaeology,,item,3d,3,Accessioned,world,5,5,5,103 MB,107526908,
vg484kd1345,https://purl.stanford.edu/vg484kd1345,Core,su:SUAC_20067,info:fedora/druid:bt759px9146,SUAC - public domain,Stanford University Archaeology Collections,item,3d,5,Accessioned,world,5,5,5,243 MB,255055837,
vm529bf2069,https://purl.stanford.edu/vm529bf2069,"Bison (Bison bison), adult female, patella left",su:ANTH_bison_edu_10008_bg,info:fedora/druid:fv454nq4574,3D Objects for Anthropology and Archaeology,Krish Seetah Bones Collection,item,3d,2,Accessioned,world,5,2,5,251 MB,263278095,
vn872jz6566,https://purl.stanford.edu/vn872jz6566,"Bison (Bison bison), adult female, 2nd phalanx left (3)",su:ANTH_bison_edu_10008_bu,info:fedora/druid:fv454nq4574,3D Objects for Anthropology and Archaeology,Krish Seetah Bones Collection,item,3d,2,Accessioned,world,5,2,5,268 MB,280672797,
vp007xq8903,https://purl.stanford.edu/vp007xq8903,"Bison (Bison bison), adult female, 4th cervical vertebra",su:ANTH_bison_edu_10008_p,info:fedora/druid:fv454nq4574,3D Objects for Anthropology and Archaeology,Krish Seetah Bones Collection,item,3d,2,Accessioned,world,5,2,5,933 MB,978518109,
vr827yw0318,https://purl.stanford.edu/vr827yw0318,Pyramid of Userkaf,sup:Userkaf_Pyramid,info:fedora/druid:sr199zw3981,Constructing the Sacred Media,Constructing the Sacred Archive,item,3d,6,Accessioned,world,11,4,11,7.58 MB,7953286,
vr966cz0421,https://purl.stanford.edu/vr966cz0421,"Goat (Capra hircus), subadult female, metatarsal",su:ANTH_goat_edu_10006_g,info:fedora/druid:fv454nq4574,3D Objects for Anthropology and Archaeology,Krish Seetah Bones Collection,item,3d,4,Accessioned,world,6,6,6,40.7 MB,42695233,
vv759ck2588,https://purl.stanford.edu/vv759ck2588,Tomb of Hetepsekhemwy v2,sup:Hetepsekhemwy_v2,info:fedora/druid:sr199zw3981,Constructing the Sacred Media,Constructing the Sacred Archive,item,3d,6,Accessioned,world,7,5,7,1.05 MB,1099428,
vx075nh7672,https://purl.stanford.edu/vx075nh7672,Tomb of Ry,sup:Anonymous_Dyn18,info:fedora/druid:sr199zw3981,Constructing the Sacred Media,Constructing the Sacred Archive,item,3d,6,Accessioned,world,10,5,10,1.84 MB,1925777,
vx600rw8369,https://purl.stanford.edu/vx600rw8369,"Goat (Capra hircus), subadult female, left tibia",su:ANTH_goat_edu_10006_e,info:fedora/druid:fv454nq4574,3D Objects for Anthropology and Archaeology,Krish Seetah Bones Collection,item,3d,4,Accessioned,world,6,6,6,90.7 MB,95074736,
vy595ft3039,https://purl.stanford.edu/vy595ft3039,Blade,su:SUAC_20233,info:fedora/druid:bt759px9146,SUAC - public domain,Stanford University Archaeology Collections,item,3d,5,Accessioned,world,6,6,6,38.2 MB,40075857,
vz190tc8109,https://purl.stanford.edu/vz190tc8109,"Goat (Capra hircus), subadult female, cervical vertebra",su:ANTH_goat_edu_10006_o,info:fedora/druid:fv454nq4574,3D Objects for Anthropology and Archaeology,Krish Seetah Bones Collection,item,3d,4,Accessioned,world,6,6,6,43.7 MB,45774646,
wc871pn3116,https://purl.stanford.edu/wc871pn3116,"Bison (Bison bison), adult female, 1st phalanx right (2)",su:ANTH_bison_edu_10008_bk,info:fedora/druid:fv454nq4574,3D Objects for Anthropology and Archaeology,Krish Seetah Bones Collection,item,3d,2,Accessioned,world,5,2,5,196 MB,205003236,
wd708wv8825,https://purl.stanford.edu/wd708wv8825,"Bison (Bison bison), adult female, 2nd phalanx right (1)",su:ANTH_bison_edu_10008_bq,info:fedora/druid:fv454nq4574,3D Objects for Anthropology and Archaeology,Krish Seetah Bones Collection,item,3d,2,Accessioned,world,5,2,5,185 MB,194122422,
wg973mm1940,https://purl.stanford.edu/wg973mm1940,"Bison (Bison bison), adult female, sternum 4",su:ANTH_bison_edu_10008_ch,info:fedora/druid:fv454nq4574,3D Objects for Anthropology and Archaeology,Krish Seetah Bones Collection,item,3d,2,Accessioned,world,5,2,5,282 MB,295927182,
wh684jn4721,https://purl.stanford.edu/wh684jn4721,"Bison (Bison bison), adult female, subfibulare, right",su:ANTH_bison_edu_10008_cx,info:fedora/druid:fv454nq4574,3D Objects for Anthropology and Archaeology,Krish Seetah Bones Collection,item,3d,2,Accessioned,world,5,2,5,218 MB,228877170,
wh862fh2928,https://purl.stanford.edu/wh862fh2928,Whiteware teacup,su:ACLQ_2017_0001,info:fedora/druid:fv454nq4574,3D Objects for Anthropology and Archaeology,,item,3d,3,Accessioned,world,5,5,5,170 MB,177863738,
wk546rz6817,https://purl.stanford.edu/wk546rz6817,Pyramid of Queen Khentkaus,sup:Khentkaus_pyramid,info:fedora/druid:sr199zw3981,Constructing the Sacred Media,Constructing the Sacred Archive,item,3d,6,Accessioned,world,6,4,6,3.22 MB,3375571,
wn835cv2664,https://purl.stanford.edu/wn835cv2664,Ladle,su:SUAC_98.1079,info:fedora/druid:vg063qt4414,SUAC - in copyright 3D,Stanford University Archaeology Collections,item,3d,6,Accessioned,world,5,5,5,316 MB,331263234,
ws547gd7691,https://purl.stanford.edu/ws547gd7691,"Bison (Bison bison), adult female, 2nd phalanx left (2)",su:ANTH_bison_edu_10008_bs,info:fedora/druid:fv454nq4574,3D Objects for Anthropology and Archaeology,Krish Seetah Bones Collection,item,3d,2,Accessioned,world,5,2,5,263 MB,275953917,
ww412tk9007,https://purl.stanford.edu/ww412tk9007,Miniature Mortar,su:SUAC_mortar_6791,info:fedora/druid:bt759px9146,SUAC - public domain,Stanford University Archaeology Collections,item,3d,6,Accessioned,world,5,5,5,66.6 MB,69795503,
ww800zv2683,https://purl.stanford.edu/ww800zv2683,"Bison (Bison bison), adult female, 12th, 13th, and 14th thoracic vertebra",su:ANTH_bison_edu_10008_z,info:fedora/druid:fv454nq4574,3D Objects for Anthropology and Archaeology,Krish Seetah Bones Collection,item,3d,2,Accessioned,world,5,2,5,696 MB,729340608,
wz888ss8000,https://purl.stanford.edu/wz888ss8000,Handaxe,su:SUAC_84_1162,info:fedora/druid:bt759px9146,SUAC - public domain,Stanford University Archaeology Collections,item,3d,6,Accessioned,world,6,6,6,73.4 MB,76958717,
